make,model,gen_start,gen_end,trim,tier,tier_name,top_engine,audio_brand,expected_parts,notes,cult
Chevrolet,Cruze,2016,2019,L,1,base,1.4L Turbo,,,All turbo now,false
Chevrolet,Cruze,2016,2019,LT,2,mid,1.4L Turbo,,"MyLink, heated seats, rear camera",,false
Chevrolet,Cruze,2016,2019,Premier,3,premium,1.4L Turbo,Bose,"Bose amp, heated leather, moonroof, wireless charging",,false
Kia,Soul,2010,2013,Base,1,base,1.6L I4,,,,false
Kia,Soul,2010,2013,+,2,mid,2.0L I4,,"Heated seats, Bluetooth, alloy wheels",Plus trim,false
Kia,Soul,2010,2013,!,3,premium,2.0L I4,,"Heated leather, moonroof, nav, rear camera",Exclaim trim,false
Kia,Soul,2014,2019,Base,1,base,1.6L I4,,,,false
Kia,Soul,2014,2019,+,2,mid,2.0L I4,,"Heated seats, rear camera, UVO",,false
Kia,Soul,2014,2019,!,3,premium,2.0L I4,,"Heated leather, moonroof, nav, Harman Kardon possible, LED headlights",,false
Kia,Soul,2020,2025,LX,1,base,2.0L I4,,,,false
Kia,Soul,2020,2025,S,2,mid,2.0L I4,,"Heated seats, rear camera",,false
Kia,Soul,2020,2025,GT-Line Turbo,3,premium,1.6L Turbo,Harman Kardon,"Harman Kardon amp, turbo ECM, heated/ventilated seats, moonroof, heads-up display",201hp turbo,false
Toyota,Avalon,1995,1999,XL,1,base,3.0L V6,,,1MZ-FE,false
Toyota,Avalon,1995,1999,XLS,3,premium,3.0L V6,JBL,"JBL amp, heated leather, moonroof, power seats",,false
Toyota,Avalon,2000,2004,XL,1,base,3.0L V6,,,,false
Toyota,Avalon,2000,2004,XLS,3,premium,3.0L V6,JBL,"JBL amp, heated leather, moonroof, power seats, auto climate",,false
Toyota,Avalon,2005,2012,XL,1,base,3.5L V6,,,2GR-FE from 2005,false
Toyota,Avalon,2005,2012,XLS,2,mid,3.5L V6,JBL,"JBL amp possible, heated leather, moonroof",,false
Toyota,Avalon,2005,2012,Touring,2,mid,3.5L V6,,"Sport suspension, sport seats, paddle shifters",,false
Toyota,Avalon,2005,2012,Limited,3,premium,3.5L V6,JBL,"JBL amp, heated/ventilated leather, nav, moonroof, park assist, blind spot (late)",,false
Nissan,Murano,2003,2007,S,1,base,3.5L V6,,,VQ35DE. AWD or FWD.,false
Nissan,Murano,2003,2007,SL,3,premium,3.5L V6,Bose,"Bose amp, heated leather, moonroof, rear camera",,false
Nissan,Murano,2009,2014,S,1,base,3.5L V6,,,,false
Nissan,Murano,2009,2014,SV,2,mid,3.5L V6,,"Power liftgate, heated seats, rear camera",,false
Nissan,Murano,2009,2014,SL,3,premium,3.5L V6,Bose,"Bose amp, heated leather, moonroof, nav, around view monitor",,false
Nissan,Murano,2009,2014,LE,3,premium,3.5L V6,Bose,"Bose amp, heated/cooled leather, nav, rear entertainment, 360 camera",Pre-2011,false
Nissan,Murano,2015,2020,S,1,base,3.5L V6,,,,false
Nissan,Murano,2015,2020,SV,2,mid,3.5L V6,,"Heated seats, rear camera, power liftgate",,false
Nissan,Murano,2015,2020,SL,3,premium,3.5L V6,Bose,"Bose amp, heated leather, moonroof, nav, 360 camera",,false
Nissan,Murano,2015,2020,Platinum,3,premium,3.5L V6,Bose,"Bose amp, heated/cooled leather, nav, 360 camera, adaptive cruise",,false
GMC,Acadia,2007,2016,SLE,1,base,3.6L V6,,,,false
GMC,Acadia,2007,2016,SLT,3,premium,3.6L V6,Bose,"Bose amp, heated leather, power liftgate, blind spot, park assist",,false
GMC,Acadia,2007,2016,Denali,3,premium,3.6L V6,Bose,"Bose amp, heated/cooled leather, nav, heads-up display, adaptive cruise",,false
GMC,Acadia,2017,2025,SLE,1,base,2.5L I4,,,Smaller platform,false
GMC,Acadia,2017,2025,SLT,3,premium,3.6L V6,Bose,"Bose amp, heated leather, power liftgate, blind spot",,false
GMC,Acadia,2017,2025,AT4,2,mid,3.6L V6,,"Off-road suspension, all-terrain tires, twin-clutch AWD",2020+,false
GMC,Acadia,2017,2025,Denali,3,premium,3.6L V6,Bose,"Bose amp, heated/cooled leather, nav, heads-up display, adaptive cruise",,false
Chrysler,200,2011,2014,LX,1,base,2.4L I4,,,Sebring replacement,false
Chrysler,200,2011,2014,Touring,2,mid,2.4L I4,,"Heated seats, power seats, Uconnect",,false
Chrysler,200,2011,2014,Limited,3,premium,3.6L V6,,"V6 ECM, heated leather, moonroof, nav",,false
Chrysler,200,2011,2014,S,2,mid,3.6L V6,,"V6 ECM, sport appearance, blacked out trim",,false
Chrysler,200,2015,2017,LX,1,base,2.4L I4,,,New platform,false
Chrysler,200,2015,2017,Limited,2,mid,2.4L I4,,"Uconnect, heated seats, rear camera",,false
Chrysler,200,2015,2017,S,3,premium,3.6L V6,Alpine,"Alpine amp, V6 ECM, sport suspension, heated leather, panoramic moonroof, nav",,false
Chrysler,200,2015,2017,C,3,premium,3.6L V6,Alpine,"Alpine amp, V6 ECM, heated/ventilated leather, nav, park assist, adaptive cruise",,false
Hyundai,Santa Fe,2001,2006,GLS,1,base,2.4L I4,,,,false
Hyundai,Santa Fe,2001,2006,LX,2,mid,2.7L V6,,"V6 ECM, power seats, rear A/C",,false
Hyundai,Santa Fe,2007,2012,GLS,1,base,2.4L I4,,,,false
Hyundai,Santa Fe,2007,2012,SE,2,mid,3.3L V6,,"V6 ECM, heated leather, moonroof possible",,false
Hyundai,Santa Fe,2007,2012,Limited,3,premium,3.3L V6,Infinity,"Infinity amp, V6 ECM, heated leather, moonroof, nav, rear camera",,false
Hyundai,Santa Fe,2013,2018,Sport,1,base,2.4L I4,,,Sport is actually the base model,false
Hyundai,Santa Fe,2013,2018,Sport 2.0T,2,mid,2.0L Turbo,,"Turbo ECM, heated seats, panoramic moonroof possible",,false
Hyundai,Santa Fe,2013,2018,Limited,3,premium,3.3L V6,Infinity,"Infinity amp, V6 ECM, heated/ventilated leather, panoramic moonroof, nav, blind spot, rear entertainment",,false
Hyundai,Santa Fe,2013,2018,Ultimate,3,premium,3.3L V6,Infinity,"Infinity amp, V6 ECM, heated/ventilated leather, panoramic moonroof, nav, 360 camera, adaptive cruise",2017+,false
Nissan,Xterra,2000,2004,XE,1,base,2.4L I4,,,KA24DE,false
Nissan,Xterra,2000,2004,SE,2,mid,3.3L V6,,"V6 ECM, power windows, A/C, alloy wheels",VG33E,false
Nissan,Xterra,2000,2004,SE SC,3,premium,3.3L V6 Supercharged,,"Supercharged V6 ECM, 210hp, all SE features",Supercharged V6!,false
Nissan,Xterra,2005,2015,X,1,base,4.0L V6,,,VQ40DE,false
Nissan,Xterra,2005,2015,S,2,mid,4.0L V6,,"Power windows, cruise, alloy wheels",,false
Nissan,Xterra,2005,2015,Off-Road,2,mid,4.0L V6,,"Off-road suspension, skid plates, locking rear diff, hill descent",,false
Nissan,Xterra,2005,2015,Pro-4X,3,premium,4.0L V6,,"Bilstein shocks, skid plates, locking rear diff, heated leather, moonroof, Rockford Fosgate possible",,false
Chevrolet,Trailblazer,2002,2009,LS,1,base,4.2L I6,,,Atlas I6,false
Chevrolet,Trailblazer,2002,2009,LT,2,mid,4.2L I6,,"Power seats, heated seats, OnStar, moonroof possible",,false
Chevrolet,Trailblazer,2002,2009,LTZ,3,premium,4.2L I6,Bose,"Bose amp, heated leather, moonroof, power liftgate",Only on EXT model,false
Chevrolet,Trailblazer,2002,2009,SS,4,performance,6.0L V8 (LS2),,"LS2 V8 ECM (390hp), AWD, sport suspension, 20in wheels",LS2 from Corvette C6. Sleeper SUV.,true
Nissan,Frontier,1998,2004,XE,1,base,2.4L I4,,,KA24DE,false
Nissan,Frontier,1998,2004,SE,2,mid,3.3L V6,,"V6 ECM, power windows, alloy wheels, crew cab available",VG33E/VG33ER,false
Nissan,Frontier,1998,2004,SC,3,premium,3.3L V6 Supercharged,,"Supercharged V6 ECM, 210hp",2001-2004. Supercharged V6.,false
Nissan,Frontier,2005,2021,S,1,base,2.5L I4,,,QR25DE. I4 dropped 2019.,false
Nissan,Frontier,2005,2021,SV,2,mid,4.0L V6,,"V6 ECM, power seats, Bluetooth, rear camera (late)",VQ40DE,false
Nissan,Frontier,2005,2021,SL,3,premium,4.0L V6,,"Heated leather, moonroof, rear camera, Rockford Fosgate possible",,false
Nissan,Frontier,2005,2021,PRO-4X,3,premium,4.0L V6,,"Bilstein shocks, skid plates, locking rear diff, heated leather",,false
Kia,Forte,2010,2013,LX,1,base,2.0L I4,,,,false
Kia,Forte,2010,2013,EX,2,mid,2.0L I4,,"Heated seats, moonroof, Bluetooth",,false
Kia,Forte,2010,2013,SX,3,premium,2.4L I4,,"2.4L ECM, heated leather, moonroof, nav",,false
Kia,Forte,2010,2013,Koup SX,3,premium,2.4L I4,,"2.4L ECM, sport suspension, heated leather, moonroof",Coupe variant,false
Kia,Forte,2014,2018,LX,1,base,2.0L I4,,,,false
Kia,Forte,2014,2018,EX,2,mid,2.0L I4,,"Heated seats, rear camera, UVO",,false
Kia,Forte,2014,2018,SX,3,premium,1.6L Turbo,,"Turbo ECM, heated leather, moonroof, nav, sport suspension",201hp turbo,false
Kia,Forte,2019,2025,FE,1,base,2.0L I4,,,,false
Kia,Forte,2019,2025,LXS,2,mid,2.0L I4,,"Heated seats, rear camera, blind spot",,false
Kia,Forte,2019,2025,GT,4,performance,1.6L Turbo,,"Turbo ECM, sport suspension, sport exhaust, heated seats, dual-clutch or 6-speed, 201hp",,false
Dodge,Dakota,1997,2004,Base,1,base,2.5L I4,,,,false
Dodge,Dakota,1997,2004,SLT,2,mid,4.7L V8,,"V8 ECM, power seats, cruise",3.9L V6 or 4.7L V8,false
Dodge,Dakota,1997,2004,Sport,2,mid,3.9L V6,,"Sport appearance, alloy wheels",,false
Dodge,Dakota,1997,2004,R/T,3,premium,5.9L V8 (250hp),,"5.9L Magnum V8 ECM, sport suspension, 250hp",V8 sport truck.,true
Dodge,Dakota,2005,2011,ST,1,base,3.7L V6,,,,false
Dodge,Dakota,2005,2011,SLT,2,mid,4.7L V8,,"V8 ECM, power seats, cruise",,false
Dodge,Dakota,2005,2011,Laramie,3,premium,4.7L V8,Infinity,"Infinity amp, heated leather, chrome trim, power seats",,false
GMC,Terrain,2010,2017,SLE,1,base,2.4L I4,,,,false
GMC,Terrain,2010,2017,SLT,3,premium,3.6L V6,Pioneer,"Pioneer amp, V6 ECM, heated leather, nav, power liftgate",V6 is premium,false
GMC,Terrain,2010,2017,Denali,3,premium,3.6L V6,Pioneer,"Pioneer amp, V6 ECM, heated/ventilated leather, nav, heads-up display, adaptive cruise",,false
GMC,Terrain,2018,2025,SLE,1,base,1.5L Turbo,,,,false
GMC,Terrain,2018,2025,SLT,3,premium,2.0L Turbo,Bose,"Bose amp, turbo ECM, heated leather, nav, power liftgate",,false
GMC,Terrain,2018,2025,Denali,3,premium,2.0L Turbo,Bose,"Bose amp, turbo ECM, heated/ventilated leather, nav, heads-up display, adaptive cruise",,false
GMC,Terrain,2018,2025,AT4,2,mid,1.5L Turbo,,"All-terrain appearance, off-road suspension (mild)",2022+,false
Mercury,Grand Marquis,1998,2011,GS,1,base,4.6L V8,,,Panther platform. Same as Crown Vic.,false
Mercury,Grand Marquis,1998,2011,LS,2,mid,4.6L V8,,"Heated leather, power seats, auto climate",,false
Mercury,Grand Marquis,1998,2011,LSE,3,premium,4.6L V8,,"Heated/ventilated leather, chrome wheels, premium stereo",Limited editions,false
Volkswagen,Passat,2001,2005,GLS,1,base,1.8L Turbo,,,B5.5. 1.8T or V6.,false
Volkswagen,Passat,2001,2005,GLS V6,2,mid,2.8L V6,,"V6 ECM, heated seats",,false
Volkswagen,Passat,2001,2005,GLX,3,premium,2.8L V6,,"V6 ECM, heated leather, moonroof, Monsoon stereo",,false
Volkswagen,Passat,2001,2005,W8,3,premium,4.0L W8,,"W8 ECM, AWD, heated leather, moonroof",Rare W8 engine. Unique to VW.,true
Volkswagen,Passat,2006,2010,2.0T,2,mid,2.0L Turbo,,"Turbo ECM, heated seats, moonroof possible",B6,false
Volkswagen,Passat,2006,2010,3.6L,3,premium,3.6L V6,Dynaudio,"Dynaudio amp, V6 ECM, heated leather, nav, park assist",,false
Volkswagen,Passat,2012,2019,S,1,base,2.5L I5,,,NMS. US-specific platform.,false
Volkswagen,Passat,2012,2019,SE,2,mid,1.8L Turbo,,"Turbo ECM, heated seats, rear camera",,false
Volkswagen,Passat,2012,2019,SEL,3,premium,1.8L Turbo,Fender,"Fender amp, heated leather, moonroof, nav, park assist",,false
Volkswagen,Passat,2012,2019,GT,2,mid,3.6L V6,,"V6 ECM, sport appearance, 19in wheels",2018+. V6 sport trim.,false
Mini,Cooper,2002,2006,Base,1,base,1.6L I4,,,W10 engine,false
Mini,Cooper,2002,2006,S,3,premium,1.6L Supercharged I4,,"Supercharged ECM, sport suspension, sport brakes, 163hp",Tritec supercharged,true
Mini,Cooper,2007,2013,Base,1,base,1.6L I4,,,N12/N16 engine,false
Mini,Cooper,2007,2013,S,3,premium,1.6L Turbo I4,,"Turbo ECM, sport suspension, sport brakes, 181hp",N14/N18 turbo,true
Mini,Cooper,2007,2013,JCW,4,performance,1.6L Turbo I4 (208hp),Harman Kardon,"Harman Kardon amp, JCW ECM, sport suspension, Brembo brakes, sport exhaust, 208hp",John Cooper Works,true
Mini,Cooper,2014,2021,Base,1,base,1.5L Turbo I3,,,B38 3-cylinder turbo,false
Mini,Cooper,2014,2021,S,3,premium,2.0L Turbo I4,,"Turbo ECM, sport suspension, sport brakes, 189hp",B48 turbo,true
Mini,Cooper,2014,2021,JCW,4,performance,2.0L Turbo I4 (228hp),Harman Kardon,"Harman Kardon amp, JCW ECM, sport suspension, Brembo brakes, sport exhaust, 228hp",,true
Chevrolet,Cobalt,2005,2010,Base,1,base,2.2L I4,,,Ecotec,false
Chevrolet,Cobalt,2005,2010,LT,2,mid,2.2L I4,,"Power windows, cruise, A/C",,false
Chevrolet,Cobalt,2005,2010,SS,4,performance,2.0L Turbo I4 (260hp),,"Turbo ECM, LSD, sport suspension, Recaro seats, sport exhaust","Supercharged 2005-2007, turbocharged 2008-2010. Quick car.",true
Hyundai,Accent,2000,2005,GL,1,base,1.5L I4,,,,false
Hyundai,Accent,2000,2005,GT,2,mid,1.6L I4,,"Power windows, A/C, alloy wheels",Hatchback,false
Hyundai,Accent,2006,2011,GLS,1,base,1.6L I4,,,,false
Hyundai,Accent,2006,2011,SE,2,mid,1.6L I4,,"Sport appearance, alloy wheels, moonroof possible",,false
Hyundai,Accent,2012,2017,GLS,1,base,1.6L I4,,,,false
Hyundai,Accent,2012,2017,SE,2,mid,1.6L I4,,"Heated seats, moonroof possible, alloy wheels",,false
Dodge,Avenger,2008,2014,SE,1,base,2.4L I4,,,,false
Dodge,Avenger,2008,2014,SXT,2,mid,3.6L V6,,"V6 ECM, power seats, heated seats possible",Pentastar from 2011,false
Dodge,Avenger,2008,2014,R/T,3,premium,3.6L V6,,"V6 ECM, heated leather, moonroof, Boston Acoustics stereo possible",,false
Cadillac,SRX,2004,2009,V6,2,mid,3.6L V6,Bose,"Bose amp, power seats, heated seats, OnStar",,false
Cadillac,SRX,2004,2009,V8,3,premium,4.6L V8,Bose,"Bose amp, Northstar V8 ECM, heated/cooled seats, nav, adaptive cruise",Northstar V8,false
Cadillac,SRX,2010,2016,Base,2,mid,3.0L V6,Bose,"Bose amp, heated leather, CUE (2013+), rear camera",,false
Cadillac,SRX,2010,2016,Luxury,2,mid,3.6L V6,Bose,"Bose amp, V6 ECM, heated leather, CUE, blind spot",,false
Cadillac,SRX,2010,2016,Performance,3,premium,3.6L V6,Bose,"Bose amp, V6 ECM, heated/cooled leather, nav, adaptive cruise, 20in wheels",,false
Cadillac,SRX,2010,2016,Premium,3,premium,3.6L V6,Bose,"Bose amp, V6 ECM, heated/cooled leather, nav, adaptive cruise, heads-up display, blind spot",,false
Pontiac,G6,2005,2010,Base,1,base,2.4L I4,,,,false
Pontiac,G6,2005,2010,GT,2,mid,3.5L V6,,"V6 ECM, power seats, moonroof possible, heated seats",,false
Pontiac,G6,2005,2010,GTP,3,premium,3.9L V6,,"3.9L V6 ECM, sport suspension, heated leather, moonroof, 240hp",,false
Pontiac,G6,2005,2010,GXP,4,performance,3.6L V6 (252hp),,"3.6L V6 ECM, sport suspension, 18in wheels, Recaro seats possible",Top trim. 252hp V6.,false
Chevrolet,Sonic,2012,2020,LS,1,base,1.8L I4,,,,false
Chevrolet,Sonic,2012,2020,LT,2,mid,1.4L Turbo,,"Turbo ECM, MyLink, rear camera, heated seats possible",,false
Chevrolet,Sonic,2012,2020,LTZ,3,premium,1.4L Turbo,,"Turbo ECM, heated leather, moonroof, rear camera",Pre-2017,false
Chevrolet,Sonic,2012,2020,Premier,3,premium,1.4L Turbo,,"Turbo ECM, heated leather, rear camera",2017+,false
Chevrolet,Sonic,2012,2020,RS,2,mid,1.4L Turbo,,"Sport appearance, sport suspension, ground effects",,false
Chevrolet,S10,1994,2004,Base,1,base,2.2L I4,,,,false
Chevrolet,S10,1994,2004,LS,2,mid,4.3L V6,,"V6 ECM, power windows, cruise, A/C",Vortec 4300,false
Chevrolet,S10,1994,2004,ZR2,3,premium,4.3L V6,,"V6 ECM, off-road suspension, wider track, skid plates, locking diff possible",Off-road S10. Wider body.,false
Chevrolet,S10,1994,2004,Xtreme,2,mid,4.3L V6,,"V6 ECM, lowered suspension, body kit, sport appearance",Lowered sport truck,false
Ford,Crown Victoria,1998,2011,Base,1,base,4.6L V8,,,Panther platform,false
Ford,Crown Victoria,1998,2011,LX,2,mid,4.6L V8,,"Heated seats, leather, power seats, cruise",,false
Ford,Crown Victoria,1998,2011,LX Sport,3,premium,4.6L V8,,"Heated leather, sport suspension, dual exhaust, limited slip, handling pkg",Sport pkg. Cop car handling in a civilian.,false
Ford,Crown Victoria,1998,2011,Police Interceptor,2,mid,4.6L V8,,"Heavy duty cooling, heavy duty suspension, calibrated for pursuit, spot light wiring",CVPI. Parts are interchangeable with civilian.,false
Buick,LeSabre,1992,2005,Custom,1,base,3.8L V6,,,3800 Series II V6,false
Buick,LeSabre,1992,2005,Limited,3,premium,3.8L V6,,"Heated leather, power seats, dual climate, Concert Sound II",,false
Nissan,Quest,1999,2002,GXE,1,base,3.3L V6,,,Built with Mercury Villager,false
Nissan,Quest,1999,2002,GLE,3,premium,3.3L V6,Bose,"Bose amp, heated leather, moonroof, rear entertainment",,false
Nissan,Quest,2004,2009,S,1,base,3.5L V6,,,VQ35DE,false
Nissan,Quest,2004,2009,SL,3,premium,3.5L V6,Bose,"Bose amp, heated leather, moonroof, rear entertainment, power liftgate",,false
Nissan,Quest,2011,2017,S,1,base,3.5L V6,,,,false
Nissan,Quest,2011,2017,SV,2,mid,3.5L V6,,"Power sliding doors, rear camera, heated seats",,false
Nissan,Quest,2011,2017,SL,3,premium,3.5L V6,Bose,"Bose amp, heated leather, moonroof, nav, rear entertainment, around view monitor",,false
Chevrolet,Astro,1995,2005,Base,1,base,4.3L V6,,,Vortec 4300. RWD or AWD.,false
Chevrolet,Astro,1995,2005,LS,2,mid,4.3L V6,,"Power windows, rear A/C, Dutch doors",,false
Chevrolet,Astro,1995,2005,LT,3,premium,4.3L V6,,"Heated leather, power seats, rear A/C, premium stereo",,false
Toyota,Prius,2001,2003,Base,1,base,1.5L Hybrid,,,1st gen. NHW11. One trim.,false
Toyota,Prius,2004,2009,Base,1,base,1.5L Hybrid,,,2nd gen. NHW20.,false
Toyota,Prius,2004,2009,Touring,2,mid,1.5L Hybrid,,"HID headlights, LED taillights, 16in wheels",,false
Toyota,Prius,2010,2015,Two,1,base,1.8L Hybrid,,,3rd gen. ZVW30.,false
Toyota,Prius,2010,2015,Three,2,mid,1.8L Hybrid,,"Moonroof, smart key, Entune",,false
Toyota,Prius,2010,2015,Four,3,premium,1.8L Hybrid,JBL,"JBL amp, heated leather (SofTex), nav, heads-up display, moonroof",,false
Toyota,Prius,2010,2015,Five,3,premium,1.8L Hybrid,JBL,"JBL amp, heated leather, nav, heads-up display, dynamic radar cruise, lane departure",Top trim,false
Chevrolet,HHR,2006,2011,LS,1,base,2.2L I4,,,Ecotec,false
Chevrolet,HHR,2006,2011,LT,2,mid,2.2L I4,,"Power windows, cruise, A/C, OnStar",,false
Chevrolet,HHR,2006,2011,SS,4,performance,2.0L Turbo I4 (260hp),,"Turbo ECM, LSD, sport suspension, 18in wheels, sport exhaust",Same powertrain as Cobalt SS turbo. Sleeper.,true
